Timestamp;Latitude;Longitude
1477606038;-8.61942;-36.61320
1477606099;-8.61942;-36.61319
1477606160;-8.61941;-36.61319
1477606221;-8.61941;-36.61317
1477606282;-8.61941;-36.61317
1477606343;-8.61940;-36.61316
1477606404;-8.61936;-36.61319
1477606465;-8.61938;-36.61320
1477606526;-8.61939;-36.61321
1477606587;-8.61940;-36.61321
1477606648;-8.61940;-36.61322
1477606709;-8.61941;-36.61326
1477606770;-8.61942;-36.61327
1477606831;-8.61943;-36.61327
1477606892;-8.61940;-36.61326
1477606953;-8.61939;-36.61326
1477607014;-8.61943;-36.61325
1477607075;-8.61946;-36.61328
1477607136;-8.61946;-36.61328
1477607197;-8.61944;-36.61327
1477607258;-8.61946;-36.61328
1477607319;-8.61947;-36.61328
1477607380;-8.61947;-36.61328
1477607441;-8.61948;-36.61330
1477607502;-8.61945;-36.61333
1477607563;-8.61943;-36.61335
1477607624;-8.61941;-36.61334
1477607685;-8.61943;-36.61336
1477607746;-8.61945;-36.61333
1477607807;-8.61945;-36.61334
1477607868;-8.61946;-36.61333
1477607929;-8.61947;-36.61334
1477607990;-8.61948;-36.61336
1477608051;-8.61950;-36.61337
1477608112;-8.61951;-36.61336
1477608173;-8.61952;-36.61337
1477608234;-8.61953;-36.61334
1477608295;-8.61957;-36.61332
1477608356;-8.61957;-36.61329
1477608417;-8.61958;-36.61329
1477608478;-8.61961;-36.61330
1477608539;-8.61961;-36.61328
1477608600;-8.61964;-36.61330
1477608661;-8.61966;-36.61331
1477608722;-8.61966;-36.61329
1477608783;-8.61963;-36.61329
1477608844;-8.61967;-36.61328
1477608905;-8.61970;-36.61329
1477608966;-8.61970;-36.61327
1477609027;-8.61969;-36.61325
1477609088;-8.61969;-36.61325
1477609149;-8.61968;-36.61324
1477609210;-8.61969;-36.61323
1477609271;-8.61970;-36.61322
1477609332;-8.61971;-36.61323
1477609393;-8.61969;-36.61322
1477609454;-8.61971;-36.61321
1477609515;-8.61967;-36.61323
1477609576;-8.61968;-36.61324
1477609637;-8.61970;-36.61324
1477609698;-8.61971;-36.61325
1477609759;-8.61967;-36.61329
1477609820;-8.61965;-36.61330
1477609881;-8.61964;-36.61332
1477609942;-8.61966;-36.61331
1477610003;-8.61965;-36.61331
1477610064;-8.61964;-36.61330
1477610125;-8.61966;-36.61332
1477610186;-8.61963;-36.61334
1477610247;-8.61963;-36.61334
1477610308;-8.61961;-36.61335
1477610369;-8.61959;-36.61337
1477610430;-8.61959;-36.61337
1477610491;-8.61959;-36.61337
1477610552;-8.61958;-36.61336
1477610613;-8.61955;-36.61337
1477610674;-8.61953;-36.61335
1477610735;-8.61952;-36.61329
1477610796;-8.61951;-36.61325
1477610857;-8.61951;-36.61325
1477610918;-8.61951;-36.61325
1477610979;-8.61950;-36.61324
1477611040;-8.61950;-36.61320
1477611101;-8.61951;-36.61318
1477611162;-8.61952;-36.61316
1477611223;-8.61951;-36.61316
1477611284;-8.61953;-36.61314
1477611345;-8.61952;-36.61316
1477611406;-8.61953;-36.61316
1477611467;-8.61954;-36.61315
1477611528;-8.61951;-36.61312
1477611589;-8.61951;-36.61312
1477611650;-8.61949;-36.61315
1477611711;-8.61949;-36.61315
1477611772;-8.61954;-36.61312
1477611833;-8.61954;-36.61310
1477611894;-8.61953;-36.61312
1477611955;-8.61956;-36.61310
1477612016;-8.61955;-36.61309
1477612077;-8.61953;-36.61309
1477612138;-8.61956;-36.61308
1477612199;-8.61957;-36.61306
1477612260;-8.61959;-36.61307
1477612321;-8.61958;-36.61308
1477612382;-8.61960;-36.61307
1477612443;-8.61960;-36.61308
1477612504;-8.61960;-36.61308
1477612565;-8.61956;-36.61311
1477612626;-8.61955;-36.61311
1477612687;-8.61955;-36.61305
1477612748;-8.61955;-36.61304
1477612809;-8.61955;-36.61304
1477612870;-8.61953;-36.61303
1477612931;-8.61954;-36.61296
1477612992;-8.61956;-36.61293
1477613053;-8.61957;-36.61294
1477613114;-8.61958;-36.61295
1477613175;-8.61955;-36.61295
1477613236;-8.61958;-36.61292
1477613297;-8.61959;-36.61293
1477613358;-8.61957;-36.61296
1477613555;-8.61957;-36.61294
1477613616;-8.61962;-36.61299
1477613676;-8.61965;-36.61312
1477613737;-8.61960;-36.61304
1477613798;-8.61959;-36.61300
1477613859;-8.61957;-36.61298
1477613920;-8.61958;-36.61298
1477613981;-8.61958;-36.61297
1477614042;-8.61958;-36.61300
1477614103;-8.61957;-36.61300
1477614164;-8.61957;-36.61299
1477614225;-8.61957;-36.61298
1477614286;-8.61956;-36.61299
1477614347;-8.61956;-36.61300
1477614408;-8.61957;-36.61296
1477614469;-8.61959;-36.61295
1477614530;-8.61959;-36.61295
1477614591;-8.61961;-36.61293
1477614652;-8.61959;-36.61293
1477614713;-8.61959;-36.61293
1477614774;-8.61958;-36.61293
1477614835;-8.61958;-36.61293
1477614896;-8.61957;-36.61295
1477614957;-8.61958;-36.61295
1477615018;-8.61957;-36.61296
1477615079;-8.61958;-36.61296
1477615140;-8.61958;-36.61295
1477615201;-8.61958;-36.61294
1477615262;-8.61960;-36.61294
1477615323;-8.61959;-36.61294
1477615384;-8.61960;-36.61293
1477615445;-8.61959;-36.61294
1477615506;-8.61959;-36.61294
1477615567;-8.61960;-36.61293
1477615628;-8.61960;-36.61293
1477615689;-8.61958;-36.61296
1477615750;-8.61959;-36.61295
1477615811;-8.61958;-36.61296
1477615872;-8.61958;-36.61293
1477615933;-8.61957;-36.61293
1477615994;-8.61960;-36.61294
1477616055;-8.61960;-36.61295
1477616116;-8.61961;-36.61295
1477616177;-8.61961;-36.61296
1477616238;-8.61962;-36.61295
1477616299;-8.61961;-36.61293
1477616360;-8.61962;-36.61295
1477616421;-8.61962;-36.61295
1477616482;-8.61961;-36.61295
1477616543;-8.61961;-36.61296
1477616604;-8.61962;-36.61295
1477616665;-8.61964;-36.61295
1477616726;-8.61962;-36.61296
1477616787;-8.61962;-36.61296
1477616848;-8.61962;-36.61296
1477616909;-8.61961;-36.61296
1477616970;-8.61962;-36.61296
1477617031;-8.61963;-36.61296
1477617092;-8.61961;-36.61297
1477617153;-8.61962;-36.61296
1477617214;-8.61963;-36.61295
1477617275;-8.61963;-36.61295
1477617336;-8.61963;-36.61295
1477617397;-8.61962;-36.61296
1477617458;-8.61961;-36.61296
1477617519;-8.61963;-36.61295
1477617580;-8.61962;-36.61294
1477617641;-8.61963;-36.61293
1477617702;-8.61962;-36.61293
1477617763;-8.61963;-36.61294
1477617824;-8.61963;-36.61296
1477617885;-8.61964;-36.61297
1477617946;-8.61964;-36.61297
1477618007;-8.61962;-36.61296
1477618068;-8.61962;-36.61296
1477618129;-8.61963;-36.61298
1477618190;-8.61962;-36.61296
1477618251;-8.61961;-36.61298
1477618312;-8.61961;-36.61298
1477618373;-8.61960;-36.61296
1477618434;-8.61961;-36.61299
1477618495;-8.61962;-36.61298
1477618556;-8.61962;-36.61298
1477618617;-8.61962;-36.61298
1477618678;-8.61962;-36.61296
1477618739;-8.61961;-36.61295
1477618800;-8.61962;-36.61295
1477618861;-8.61961;-36.61296
1477618922;-8.61960;-36.61298
1477618983;-8.61961;-36.61298
1477619044;-8.61961;-36.61297
1477619105;-8.61963;-36.61298
1477619166;-8.61963;-36.61298
1477619227;-8.61963;-36.61298
1477619288;-8.61961;-36.61300
1477619349;-8.61962;-36.61304
1477619410;-8.61961;-36.61300
1477619471;-8.61959;-36.61299
1477619532;-8.61958;-36.61301
1477619593;-8.61958;-36.61302
1477619654;-8.61957;-36.61301
1477619715;-8.61961;-36.61295
1477619776;-8.61961;-36.61295
1477619837;-8.61961;-36.61299
1477619898;-8.61961;-36.61300
1477619959;-8.61961;-36.61300
1477620020;-8.61959;-36.61298
1477620081;-8.61959;-36.61296
1477620142;-8.61961;-36.61296
1477620203;-8.61959;-36.61298
1477620264;-8.61957;-36.61298
1477620325;-8.61958;-36.61296
1477620386;-8.61959;-36.61297
1477620447;-8.61960;-36.61300
1477620508;-8.61962;-36.61295
1477620569;-8.61961;-36.61298
1477620630;-8.61965;-36.61295
1477620691;-8.61963;-36.61294
1477620752;-8.61964;-36.61293
1477620813;-8.61962;-36.61292
1477620874;-8.61963;-36.61294
1477620935;-8.61962;-36.61294
1477620996;-8.61961;-36.61296
1477621057;-8.61962;-36.61294
1477621118;-8.61960;-36.61295
1477621179;-8.61959;-36.61295
1477621240;-8.61959;-36.61295
1477621301;-8.61960;-36.61293
1477621362;-8.61961;-36.61297
1477621423;-8.61959;-36.61296
1477621484;-8.61959;-36.61296
1477621545;-8.61962;-36.61301
1477621606;-8.61963;-36.61302
1477621667;-8.61958;-36.61299
1477621728;-8.61956;-36.61296
1477621789;-8.61955;-36.61293
1477621850;-8.61954;-36.61290
1477621911;-8.61952;-36.61287
1477621972;-8.61951;-36.61288
1477622033;-8.61951;-36.61288
1477622094;-8.61950;-36.61288
1477622155;-8.61952;-36.61290
1477622216;-8.61952;-36.61291
1477622277;-8.61954;-36.61292
1477622338;-8.61955;-36.61292
1477622399;-8.61955;-36.61292
1477622460;-8.61953;-36.61290
1477622521;-8.61953;-36.61291
1477622582;-8.61954;-36.61291
1477622643;-8.61956;-36.61293
1477622704;-8.61955;-36.61293
1477622765;-8.61955;-36.61293
1477622826;-8.61956;-36.61296
1477622887;-8.61955;-36.61295
1477622948;-8.61956;-36.61295
1477623009;-8.61956;-36.61294
1477623070;-8.61956;-36.61293
1477623131;-8.61955;-36.61300
1477623192;-8.61954;-36.61300
1477623253;-8.61955;-36.61299
1477623314;-8.61955;-36.61300
1477623375;-8.61955;-36.61300
1477623436;-8.61957;-36.61299
1477623497;-8.61955;-36.61301
1477623558;-8.61955;-36.61300
1477623619;-8.61953;-36.61296
1477623680;-8.61952;-36.61293
1477623741;-8.61952;-36.61292
1477623802;-8.61950;-36.61290
1477623863;-8.61952;-36.61293
1477623924;-8.61949;-36.61292
1477623985;-8.61950;-36.61295
1477624046;-8.61951;-36.61298
1477624107;-8.61954;-36.61298
1477624168;-8.61956;-36.61300
1477624229;-8.61949;-36.61297
1477624290;-8.61951;-36.61295
1477624351;-8.61951;-36.61294
1477624412;-8.61951;-36.61294
1477624473;-8.61951;-36.61294
1477624534;-8.61951;-36.61294
1477624595;-8.61951;-36.61295
1477624656;-8.61951;-36.61295
1477624717;-8.61950;-36.61295
1477624778;-8.61951;-36.61296
1477624839;-8.61951;-36.61295
1477624900;-8.61952;-36.61295
1477624961;-8.61953;-36.61296
1477625022;-8.61953;-36.61296
1477625083;-8.61953;-36.61297
1477625144;-8.61953;-36.61297
1477625205;-8.61954;-36.61296
1477625266;-8.61954;-36.61298
1477625327;-8.61953;-36.61298
1477625388;-8.61953;-36.61298
1477625449;-8.61953;-36.61296
1477625510;-8.61953;-36.61296
1477625571;-8.61954;-36.61297
1477625632;-8.61954;-36.61297
1477625693;-8.61954;-36.61297
1477625754;-8.61955;-36.61298
1477625815;-8.61959;-36.61295
1477625876;-8.61963;-36.61293
1477625937;-8.61964;-36.61295
1477625998;-8.61956;-36.61293
1477626059;-8.61955;-36.61291
1477626120;-8.61960;-36.61296
1477626181;-8.61973;-36.61300
1477626242;-8.61957;-36.61305
1477626303;-8.61949;-36.61295
1477626364;-8.61953;-36.61295
1477626425;-8.61949;-36.61297
1477626486;-8.61955;-36.61295
1477626547;-8.61955;-36.61295
1477626608;-8.61957;-36.61297
1477626669;-8.61957;-36.61297
1477626730;-8.61959;-36.61296
1477626791;-8.61959;-36.61296
1477626852;-8.61959;-36.61296
1477626913;-8.61956;-36.61295
1477626974;-8.61958;-36.61295
1477627035;-8.61957;-36.61300
1477627096;-8.61957;-36.61300
1477627157;-8.61967;-36.61298
1477627218;-8.61965;-36.61296
1477627279;-8.61954;-36.61300
1477627340;-8.61957;-36.61295
1477627401;-8.61959;-36.61295
1477627462;-8.61957;-36.61295
1477627523;-8.61961;-36.61294
1477627584;-8.61961;-36.61294
1477627645;-8.61965;-36.61295
1477627645;-8.61965;0.08333
1477627766;-8.61969;-36.61294
1477627827;-8.61968;-36.61294
1477627888;-8.61967;-36.61294
1477627949;-8.61959;-36.61295
1477628010;-8.61960;-36.61295
1477628071;-8.61959;-36.61296
1477628132;-8.61959;-36.61295
1477628193;-8.61958;-36.61296
1477628254;-8.61958;-36.61296
1477628315;-8.61958;-36.61296
1477628376;-8.61958;-36.61296
1477628437;-8.61958;-36.61296
1477628498;-8.61957;-36.61296
1477628559;-8.61957;-36.61296
1477628620;-8.61957;-36.61296
1477628681;-8.61956;-36.61296
1477628742;-8.61956;-36.61298
1477628803;-8.61956;-36.61298
1477628864;-8.61956;-36.61297
1477628925;-8.61957;-36.61298
1477628986;-8.61954;-36.61298
1477629047;-8.61956;-36.61300
1477629108;-8.61960;-36.61301
1477629169;-8.61959;-36.61298
1477629230;-8.61956;-36.61297
1477629291;-8.61956;-36.61296
1477629352;-8.61956;-36.61298
1477629413;-8.61956;-36.61300
1477629474;-8.61957;-36.61300
1477629535;-8.61957;-36.61300
1477629596;-8.61956;-36.61298
1477629657;-8.61957;-36.61296
1477629718;-8.61957;-36.61295
1477629779;-8.61957;-36.61296
1477629840;-8.61956;-36.61295
1477629901;-8.61956;-36.61296
1477629962;-8.61957;-36.61296
1477630023;-8.61958;-36.61299
1477630084;-8.61959;-36.61302
1477630145;-8.61958;-36.61300
1477630206;-8.61958;-36.61298
1477630267;-8.61958;-36.61299
1477630328;-8.61959;-36.61301
1477630389;-8.61958;-36.61299
1477630450;-8.61957;-36.61298
1477630511;-8.61954;-36.61296
1477630572;-8.61953;-36.61295
1477630633;-8.61954;-36.61295
1477630694;-8.61956;-36.61298
1477630755;-8.61956;-36.61296
1477630816;-8.61956;-36.61296
1477630877;-8.61956;-36.61297
1477630938;-8.61956;-36.61298
1477630999;-8.61956;-36.61297
1477631060;-8.61957;-36.61298
1477631121;-8.61957;-36.61296
1477631182;-8.61957;-36.61297
1477631243;-8.61956;-36.61295
1477631304;-8.61958;-36.61297
1477631365;-8.61958;-36.61297
1477631426;-8.61957;-36.61296
1477631487;-8.61957;-36.61298
1477631548;-8.61956;-36.61294
1477631609;-8.61955;-36.61295
1477631670;-8.61955;-36.61296
1477631731;-8.61956;-36.61296
1477631792;-8.61956;-36.61296
1477631853;-8.61957;-36.61298
1477631914;-8.61956;-36.61297
1477631975;-8.61955;-36.61296
1477632036;-8.61956;-36.61298
1477632097;-8.61956;-36.61297
1477632158;-8.61954;-36.61295
1477632219;-8.61953;-36.61295
1477632280;-8.61956;-36.61296
1477632341;-8.61956;-36.61295
1477632402;-8.61955;-36.61295
1477632463;-8.61953;-36.61295
1477632524;-8.61953;-36.61295
1477632585;-8.61953;-36.61295
1477632646;-8.61954;-36.61296
1477632707;-8.61955;-36.61296
1477632768;-8.61956;-36.61295
1477632829;-8.61956;-36.61296
1477632890;-8.61956;-36.61294
1477632951;-8.61955;-36.61295
1477633012;-8.61955;-36.61296
1477633073;-8.61958;-36.61298
1477633134;-8.61957;-36.61298
1477633195;-8.61959;-36.61300
1477633256;-8.61958;-36.61302
1477633317;-8.61959;-36.61303
1477633378;-8.61960;-36.61303
1477633439;-8.61959;-36.61303
1477633500;-8.61960;-36.61303
1477633561;-8.61952;-36.61297
1477633622;-8.61953;-36.61298
1477633683;-8.61953;-36.61300
1477633744;-8.61953;-36.61301
1477633805;-8.61953;-36.61300
1477633866;-8.61954;-36.61300
1477633927;-8.61955;-36.61299
1477633988;-8.61956;-36.61298
1477634049;-8.61956;-36.61298
1477634110;-8.61959;-36.61302
1477634171;-8.61959;-36.61302
1477634232;-8.61958;-36.61301
1477634293;-8.61959;-36.61301
1477634354;-8.61958;-36.61301
1477634415;-8.61959;-36.61301
1477634476;-8.61958;-36.61301
1477634537;-8.61958;-36.61301
1477634598;-8.61954;-36.61299
1477634659;-8.61953;-36.61298
1477634720;-8.61955;-36.61298
1477634781;-8.61955;-36.61299
1477634842;-8.61956;-36.61301
1477634903;-8.61956;-36.61300
1477634964;-8.61954;-36.61301
1477635025;-8.61953;-36.61301
1477635086;-8.61954;-36.61301
1477635147;-8.61955;-36.61300
1477635208;-8.61955;-36.61301
1477635269;-8.61956;-36.61300
1477635330;-8.61956;-36.61298
1477635391;-8.61956;-36.61301
1477635452;-8.61957;-36.61299
1477635513;-8.61957;-36.61296
1477635574;-8.61955;-36.61295
1477635635;-8.61954;-36.61296
1477635696;-8.61953;-36.61295
1477635757;-8.61955;-36.61297
1477635818;-8.61957;-36.61298
1477635879;-8.61957;-36.61301
1477635940;-8.61955;-36.61299
1477636001;-8.61954;-36.61299
1477636062;-8.61953;-36.61298
1477636123;-8.61957;-36.61299
1477636184;-8.61957;-36.61302
1477636245;-8.61958;-36.61303
1477636306;-8.61958;-36.61301
1477636367;-8.61959;-36.61301
1477636428;-8.61961;-36.61299
1477636489;-8.61959;-36.61300
1477636550;-8.61957;-36.61299
1477636611;-8.61958;-36.61298
1477636672;-8.61959;-36.61301
1477636733;-8.61960;-36.61299
1477636794;-8.61960;-36.61297
1477636855;-8.61961;-36.61300
1477636916;-8.61959;-36.61298
1477636977;-8.61958;-36.61298
1477637038;-8.61959;-36.61296
1477637099;-8.61960;-36.61295
1477637160;-8.61958;-36.61296
1477637221;-8.61956;-36.61296
1477637282;-8.61956;-36.61295
1477637343;-8.61959;-36.61298
1477637404;-8.61960;-36.61298
1477637465;-8.61960;-36.61298
1477637526;-8.61960;-36.61298
1477637587;-8.61961;-36.61300
1477637648;-8.61960;-36.61298
1477637709;-8.61961;-36.61298
1477637770;-8.61961;-36.61297
1477637831;-8.61959;-36.61297
1477637892;-8.61958;-36.61300
1477637953;-8.61960;-36.61302
1477638014;-8.61957;-36.61298
1477638075;-8.61957;-36.61301
1477638136;-8.61960;-36.61296
1477638197;-8.61959;-36.61295
1477638258;-8.61959;-36.61296
1477638319;-8.61960;-36.61297
1477638380;-8.61959;-36.61297
1477638441;-8.61959;-36.61297
1477638502;-8.61960;-36.61298
1477638563;-8.61960;-36.61298
1477638624;-8.61960;-36.61297
1477638685;-8.61960;-36.61297
1477638746;-8.61961;-36.61298
1477638807;-8.61960;-36.61298
1477638868;-8.61961;-36.61297
1477638929;-8.61961;-36.61297
1477638990;-8.61961;-36.61298
1477639051;-8.61961;-36.61298
1477639112;-8.61960;-36.61298
1477639173;-8.61961;-36.61297
1477639234;-8.61961;-36.61298
1477639295;-8.61961;-36.61298
1477639356;-8.61960;-36.61298
1477639417;-8.61960;-36.61298
1477639478;-8.61961;-36.61296
1477639539;-8.61960;-36.61297
1477639600;-8.61959;-36.61295
1477639661;-8.61960;-36.61296
1477639722;-8.61960;-36.61298
1477639783;-8.61960;-36.61297
1477639844;-8.61958;-36.61297
1477639905;-8.61955;-36.61296
1477639966;-8.61954;-36.61299
1477640027;-8.61958;-36.61301
1477640088;-8.61958;-36.61296
1477640149;-8.61958;-36.61296
1477640210;-8.61958;-36.61298
1477640271;-8.61958;-36.61298
1477640332;-8.61959;-36.61298
1477640393;-8.61958;-36.61297
1477640454;-8.61956;-36.61295
1477640515;-8.61957;-36.61296
1477640576;-8.61958;-36.61299
1477640637;-8.61960;-36.61298
1477640698;-8.61960;-36.61298
1477640759;-8.61960;-36.61298
1477640820;-8.61960;-36.61298
1477640881;-8.61958;-36.61297
1477640942;-8.61959;-36.61300
1477641003;-8.61958;-36.61300
1477641064;-8.61956;-36.61297
1477641125;-8.61956;-36.61296
1477641186;-8.61958;-36.61300
1477641247;-8.61956;-36.61298
1477641308;-8.61954;-36.61296
1477641369;-8.61956;-36.61295
1477641430;-8.61959;-36.61296
1477641491;-8.61959;-36.61295
1477641552;-8.61958;-36.61295
1477641613;-8.61957;-36.61296
1477641674;-8.61958;-36.61296
1477641735;-8.61959;-36.61297
1477641796;-8.61959;-36.61296
1477641857;-8.61959;-36.61296
1477641918;-8.61958;-36.61296
1477641979;-8.61958;-36.61297
1477642040;-8.61958;-36.61296
1477642101;-8.61959;-36.61297
1477642162;-8.61959;-36.61297
1477642223;-8.61959;-36.61296
1477642284;-8.61959;-36.61297
1477642345;-8.61960;-36.61297
1477642406;-8.61960;-36.61297
1477642467;-8.61960;-36.61297
1477642528;-8.61960;-36.61297
1477642589;-8.61961;-36.61296
1477642650;-8.61960;-36.61296
1477642711;-8.61962;-36.61296
1477642772;-8.61962;-36.61296
1477642833;-8.61960;-36.61295
1477642894;-8.61962;-36.61293
1477642955;-8.61963;-36.61295
1477643016;-8.61960;-36.61296
1477643077;-8.61960;-36.61297
1477643138;-8.61963;-36.61300
1477643199;-8.61959;-36.61298
1477643260;-8.61961;-36.61297
1477643321;-8.61961;-36.61298
1477643382;-8.61959;-36.61297
1477643443;-8.61958;-36.61297
1477643504;-8.61957;-36.61295
1477643565;-8.61956;-36.61302
1477643626;-8.61957;-36.61299
1477643687;-8.61959;-36.61298
1477643748;-8.61962;-36.61299
1477643809;-8.61962;-36.61300
1477643870;-8.61963;-36.61297
1477643931;-8.61962;-36.61298
1477643992;-8.61962;-36.61300
1477644053;-8.61963;-36.61299
1477644114;-8.61962;-36.61299
1477644175;-8.61961;-36.61299
1477644236;-8.61961;-36.61299
1477644297;-8.61961;-36.61299
1477644358;-8.61961;-36.61298
1477644419;-8.61959;-36.61300
1477644480;-8.61957;-36.61301
1477644541;-8.61956;-36.61303
1477644602;-8.61956;-36.61299
1477644663;-8.61956;-36.61299
1477644724;-8.61957;-36.61300
1477644785;-8.61957;-36.61301
1477644846;-8.61957;-36.61301
1477644907;-8.61956;-36.61302
1477644968;-8.61955;-36.61301
1477645029;-8.61955;-36.61300
1477645090;-8.61959;-36.61300
1477645151;-8.61960;-36.61302
1477645212;-8.61960;-36.61302
1477645273;-8.61958;-36.61301
1477645334;-8.61960;-36.61301
1477645395;-8.61959;-36.61301
1477645456;-8.61959;-36.61301
1477645517;-8.61960;-36.61301
1477645578;-8.61959;-36.61302
1477645639;-8.61959;-36.61302
1477645700;-8.61955;-36.61302
1477645761;-8.61954;-36.61300
1477645822;-8.61954;-36.61299
1477645883;-8.61955;-36.61296
1477645944;-8.61954;-36.61297
1477646005;-8.61955;-36.61297
1477646066;-8.61956;-36.61296
1477646127;-8.61955;-36.61297
1477646188;-8.61955;-36.61297
1477646249;-8.61956;-36.61297
1477646310;-8.61957;-36.61298
1477646371;-8.61957;-36.61298
1477646432;-8.61956;-36.61298
1477646493;-8.61956;-36.61298
1477646554;-8.61957;-36.61299
1477646615;-8.61957;-36.61299
1477646676;-8.61957;-36.61298
1477646737;-8.61959;-36.61298
1477646798;-8.61959;-36.61299
1477646859;-8.61959;-36.61298
1477646920;-8.61958;-36.61299
1477646981;-8.61957;-36.61298
1477647042;-8.61957;-36.61299
1477647103;-8.61957;-36.61300
1477647164;-8.61958;-36.61299
1477647225;-8.61958;-36.61300
1477647286;-8.61957;-36.61300
1477647347;-8.61958;-36.61300
1477647408;-8.61958;-36.61300
1477647469;-8.61957;-36.61300
1477647530;-8.61958;-36.61301
1477647591;-8.61958;-36.61301
1477647652;-8.61958;-36.61300
1477647713;-8.61958;-36.61298
1477647774;-8.61957;-36.61300
1477647835;-8.61958;-36.61301
1477647896;-8.61958;-36.61301
1477647957;-8.61958;-36.61300
1477648018;-8.61958;-36.61302
1477648079;-8.61959;-36.61302
1477648140;-8.61958;-36.61302
1477648201;-8.61957;-36.61302
1477648262;-8.61953;-36.61301
1477648323;-8.61953;-36.61300
1477648384;-8.61953;-36.61300
1477648445;-8.61956;-36.61301
1477648506;-8.61955;-36.61303
1477648567;-8.61955;-36.61303
1477648628;-8.61952;-36.61305
1477648689;-8.61951;-36.61304
1477648750;-8.61950;-36.61302
1477648811;-8.61952;-36.61301
1477648872;-8.61951;-36.61300
1477648933;-8.61953;-36.61298
1477648994;-8.61953;-36.61301
1477649055;-8.61950;-36.61302
1477649116;-8.61950;-36.61303
1477649177;-8.61955;-36.61300
1477649238;-8.61956;-36.61301
1477649299;-8.61959;-36.61302
1477649360;-8.61958;-36.61300
1477649421;-8.61959;-36.61303
1477649482;-8.61959;-36.61308
1477649543;-8.61959;-36.61307
1477649604;-8.61963;-36.61309
1477649665;-8.61960;-36.61308
1477649726;-8.61960;-36.61306
1477649787;-8.61959;-36.61307
1477649848;-8.61957;-36.61308
1477649909;-8.61956;-36.61311
1477649970;-8.61956;-36.61311
1477650031;-8.61957;-36.61311
1477650092;-8.61957;-36.61312
1477650153;-8.61958;-36.61313
1477650214;-8.61957;-36.61312
1477650275;-8.61957;-36.61313
1477650336;-8.61958;-36.61313
1477650397;-8.61958;-36.61313
1477650458;-8.61958;-36.61314
1477650519;-8.61955;-36.61315
1477650580;-8.61955;-36.61314
1477650641;-8.61956;-36.61311
1477650702;-8.61954;-36.61315
1477650763;-8.61954;-36.61317
1477650824;-8.61953;-36.61316
1477650885;-8.61951;-36.61317
1477650946;-8.61951;-36.61317
1477651007;-8.61952;-36.61319
1477651068;-8.61952;-36.61319
1477651129;-8.61953;-36.61319
1477651190;-8.61952;-36.61318
1477651251;-8.61951;-36.61315
1477651312;-8.61952;-36.61316
1477651373;-8.61953;-36.61316
1477651434;-8.61954;-36.61318
1477651495;-8.61955;-36.61318
1477651556;-8.61956;-36.61317
1477651617;-8.61955;-36.61319
1477651678;-8.61956;-36.61319
1477651739;-8.61957;-36.61319
1477651800;-8.61958;-36.61320
1477651861;-8.61960;-36.61323
1477651922;-8.61960;-36.61322
1477651983;-8.61958;-36.61324
1477652044;-8.61956;-36.61324
1477652105;-8.61959;-36.61325
1477652166;-8.61958;-36.61324
1477652227;-8.61958;-36.61324
1477652288;-8.61957;-36.61323
1477652349;-8.61959;-36.61324
1477652410;-8.61959;-36.61324
1477652471;-8.61958;-36.61323
1477652532;-8.61960;-36.61323
1477652593;-8.61958;-36.61323
1477652654;-8.61959;-36.61321
1477652715;-8.61959;-36.61320
1477652776;-8.61959;-36.61320
1477652837;-8.61964;-36.61325
1477652898;-8.61964;-36.61324
1477652959;-8.61964;-36.61325
1477653020;-8.61965;-36.61330
1477653081;-8.61964;-36.61331
1477653142;-8.61964;-36.61332
1477653203;-8.61965;-36.61333
1477653264;-8.61961;-36.61334
1477653325;-8.61960;-36.61335
1477653386;-8.61961;-36.61336
1477653447;-8.61959;-36.61335
1477653508;-8.61959;-36.61336
1477653569;-8.61957;-36.61336
1477653630;-8.61954;-36.61335
1477653691;-8.61955;-36.61338
1477653752;-8.61955;-36.61338
1477653813;-8.61955;-36.61340
1477653874;-8.61954;-36.61343
1477653935;-8.61954;-36.61344
1477653996;-8.61952;-36.61344
1477654057;-8.61950;-36.61345
1477654118;-8.61945;-36.61342
1477654179;-8.61942;-36.61341
1477654240;-8.61941;-36.61338
1477654301;-8.61942;-36.61336
1477654362;-8.61941;-36.61335
1477654423;-8.61941;-36.61336
1477654484;-8.61942;-36.61333
1477654545;-8.61942;-36.61331
1477654606;-8.61940;-36.61332
1477654667;-8.61941;-36.61330
1477654728;-8.61942;-36.61329
1477654789;-8.61944;-36.61330
1477654850;-8.61945;-36.61330
1477654911;-8.61948;-36.61331
1477654972;-8.61946;-36.61330
1477655033;-8.61945;-36.61332
1477655094;-8.61945;-36.61333
1477655155;-8.61945;-36.61329
1477655216;-8.61949;-36.61329
1477655277;-8.61948;-36.61330
1477655338;-8.61949;-36.61329
1477655399;-8.61948;-36.61331
1477655460;-8.61948;-36.61328
1477655521;-8.61947;-36.61328
1477655582;-8.61947;-36.61327
1477655643;-8.61948;-36.61325
1477655704;-8.61948;-36.61327
1477655765;-8.61948;-36.61326
1477655826;-8.61948;-36.61322
1477655887;-8.61950;-36.61320
1477655948;-8.61951;-36.61320
1477656009;-8.61949;-36.61321
1477656070;-8.61949;-36.61320
1477656131;-8.61948;-36.61317
1477656192;-8.61949;-36.61314
1477656253;-8.61949;-36.61307
