Timestamp;Latitude;Longitude
1540317187;-8.61952;-36.61303
1540317248;-8.61952;-36.61304
1540317309;-8.61953;-36.61304
1540317370;-8.61951;-36.61304
1540317431;-8.61953;-36.61305
1540317492;-8.61953;-36.61305
1540317553;-8.61953;-36.61305
1540317614;-8.61954;-36.61305
1540317675;-8.61953;-36.61305
1540317736;-8.61952;-36.61305
1540317797;-8.61952;-36.61306
1540317858;-8.61952;-36.61306
1540317919;-8.61953;-36.61306
1540317980;-8.61953;-36.61305
1540318041;-8.61953;-36.61304
1540318102;-8.61953;-36.61304
1540318163;-8.61954;-36.61306
1540318224;-8.61954;-36.61307
1540318285;-8.61955;-36.61303
1540318346;-8.61954;-36.61301
1540318407;-8.61957;-36.61297
1540318468;-8.61958;-36.61298
1540318529;-8.61959;-36.61300
1540318590;-8.61959;-36.61300
1540318651;-8.61956;-36.61305
1540318712;-8.61955;-36.61306
1540318773;-8.61952;-36.61305
1540318834;-8.61952;-36.61303
1540318895;-8.61951;-36.61302
1540318956;-8.61952;-36.61302
1540319017;-8.61953;-36.61299
1540319078;-8.61951;-36.61298
1540319139;-8.61951;-36.61299
1540319200;-8.61952;-36.61298
1540319261;-8.61954;-36.61298
1540319322;-8.61954;-36.61295
1540319383;-8.61955;-36.61294
1540319444;-8.61959;-36.61295
1540319505;-8.61961;-36.61296
1540319566;-8.61965;-36.61299
1540319627;-8.61968;-36.61305
1540319688;-8.61970;-36.61307
1540319749;-8.61972;-36.61311
1540319810;-8.61972;-36.61311
1540319871;-8.61972;-36.61312
1540319932;-8.61973;-36.61313
1540319993;-8.61974;-36.61315
1540319993;8.61974;0.00000
1540320114;-8.61978;-36.61323
1540320175;-8.61979;-36.61326
1540320236;-8.61979;-36.61327
1540320297;-8.61980;-36.61329
1540320358;-8.61978;-36.61332
1540320419;-8.61974;-36.61329
1540320480;-8.61976;-36.61325
1540320541;-8.61977;-36.61325
1540320602;-8.61977;-36.61327
1540320663;-8.61976;-36.61330
1540320724;-8.61974;-36.61330
1540320785;-8.61973;-36.61330
1540320846;-8.61971;-36.61330
1540320907;-8.61972;-36.61331
1540320968;-8.61968;-36.61330
1540321029;-8.61969;-36.61330
1540321090;-8.61971;-36.61331
1540321151;-8.61967;-36.61330
1540321212;-8.61967;-36.61331
1540321273;-8.61966;-36.61332
1540321334;-8.61966;-36.61332
1540321395;-8.61964;-36.61332
1540321456;-8.61963;-36.61334
1540321517;-8.61960;-36.61334
1540321578;-8.61959;-36.61333
1540321639;-8.61956;-36.61330
1540321700;-8.61955;-36.61329
1540321761;-8.61955;-36.61328
1540321822;-8.61956;-36.61327
1540321883;-8.61954;-36.61328
1540321944;-8.61953;-36.61325
1540322005;-8.61955;-36.61327
1540322066;-8.61955;-36.61328
1540322127;-8.61954;-36.61328
1540322188;-8.61954;-36.61328
1540322249;-8.61955;-36.61328
1540322310;-8.61953;-36.61329
1540322371;-8.61950;-36.61330
1540322432;-8.61949;-36.61329
1540322493;-8.61948;-36.61329
1540322554;-8.61946;-36.61329
1540322615;-8.61948;-36.61328
1540322676;-8.61947;-36.61328
1540322737;-8.61945;-36.61331
1540322798;-8.61942;-36.61329
1540322859;-8.61941;-36.61329
1540322920;-8.61940;-36.61325
1540322981;-8.61939;-36.61324
1540323042;-8.61940;-36.61323
1540323103;-8.61939;-36.61322
1540323164;-8.61938;-36.61320
1540323225;-8.61937;-36.61320
1540323286;-8.61937;-36.61316
1540323347;-8.61937;-36.61312
1540323408;-8.61942;-36.61309
1540323469;-8.61952;-36.61303
1540323530;-8.61958;-36.61297
1540323591;-8.61964;-36.61299
1540323652;-8.61966;-36.61302
1540323713;-8.61967;-36.61304
1540323774;-8.61967;-36.61306
1540323835;-8.61970;-36.61312
1540323896;-8.61968;-36.61315
1540323957;-8.61966;-36.61317
1540324018;-8.61965;-36.61317
1540324079;-8.61963;-36.61316
1540324140;-8.61962;-36.61316
1540324201;-8.61960;-36.61316
1540324262;-8.61959;-36.61312
1540324323;-8.61958;-36.61311
1540324384;-8.61957;-36.61312
1540324445;-8.61956;-36.61310
1540324506;-8.61955;-36.61308
1540324567;-8.61955;-36.61308
1540324628;-8.61956;-36.61306
1540324689;-8.61956;-36.61306
1540324750;-8.61953;-36.61302
1540324811;-8.61952;-36.61300
1540324872;-8.61954;-36.61296
1540324933;-8.61956;-36.61297
1540324994;-8.61956;-36.61300
1540325055;-8.61957;-36.61298
1540325116;-8.61957;-36.61304
1540325177;-8.61952;-36.61307
1540325238;-8.61952;-36.61307
1540325299;-8.61949;-36.61308
1540325360;-8.61948;-36.61310
1540325421;-8.61949;-36.61309
1540325482;-8.61949;-36.61309
1540325543;-8.61948;-36.61309
1540325604;-8.61949;-36.61311
1540325665;-8.61949;-36.61312
1540325726;-8.61948;-36.61310
1540325787;-8.61948;-36.61313
1540325848;-8.61949;-36.61314
1540325909;-8.61947;-36.61316
1540325970;-8.61944;-36.61318
1540326031;-8.61942;-36.61319
1540326092;-8.61945;-36.61318
1540326153;-8.61945;-36.61318
1540326214;-8.61945;-36.61319
1540326275;-8.61944;-36.61321
1540326336;-8.61945;-36.61321
1540326397;-8.61945;-36.61321
1540326458;-8.61946;-36.61321
1540326519;-8.61945;-36.61320
1540326580;-8.61947;-36.61321
1540326641;-8.61944;-36.61321
1540326702;-8.61943;-36.61322
1540326763;-8.61943;-36.61319
1540326824;-8.61943;-36.61318
1540326885;-8.61944;-36.61316
1540326946;-8.61947;-36.61318
1540327007;-8.61950;-36.61320
1540327068;-8.61950;-36.61320
1540327129;-8.61948;-36.61324
1540327190;-8.61945;-36.61326
1540327251;-8.61944;-36.61327
1540327312;-8.61947;-36.61324
1540327373;-8.61946;-36.61323
1540327434;-8.61947;-36.61324
1540327495;-8.61948;-36.61324
1540327556;-8.61958;-36.61297
1540327617;-8.61957;-36.61300
1540327678;-8.61957;-36.61301
1540327739;-8.61958;-36.61301
1540327800;-8.61957;-36.61303
1540327861;-8.61957;-36.61302
1540327922;-8.61957;-36.61303
1540327983;-8.61958;-36.61300
1540328044;-8.61959;-36.61304
1540328105;-8.61960;-36.61303
1540328166;-8.61952;-36.61312
1540328227;-8.61951;-36.61315
1540328288;-8.61951;-36.61317
1540328349;-8.61947;-36.61320
1540328410;-8.61946;-36.61320
1540328471;-8.61944;-36.61322
1540328532;-8.61941;-36.61323
1540328593;-8.61941;-36.61325
1540328654;-8.61942;-36.61325
1540328715;-8.61941;-36.61327
1540328776;-8.61940;-36.61327
1540328837;-8.61941;-36.61328
1540328898;-8.61940;-36.61327
1540328959;-8.61939;-36.61328
1540329020;-8.61943;-36.61330
1540329081;-8.61942;-36.61332
1540329142;-8.61944;-36.61334
1540329203;-8.61945;-36.61332
1540329264;-8.61944;-36.61331
1540329325;-8.61947;-36.61334
1540329386;-8.61949;-36.61335
1540329447;-8.61952;-36.61336
1540329508;-8.61955;-36.61339
1540329569;-8.61956;-36.61338
1540329630;-8.61957;-36.61338
1540329691;-8.61960;-36.61338
1540329752;-8.61962;-36.61337
1540329813;-8.61961;-36.61335
1540329874;-8.61959;-36.61335
1540329935;-8.61960;-36.61337
1540329996;-8.61960;-36.61338
1540330057;-8.61957;-36.61338
1540330118;-8.61956;-36.61338
1540330179;-8.61949;-36.61340
1540330240;-8.61948;-36.61341
1540330301;-8.61949;-36.61341
1540330362;-8.61950;-36.61344
1540330423;-8.61951;-36.61343
1540330484;-8.61952;-36.61334
1540330545;-8.61955;-36.61330
1540330606;-8.61957;-36.61328
1540330667;-8.61956;-36.61327
1540330728;-8.61957;-36.61325
1540330789;-8.61955;-36.61325
1540330850;-8.61953;-36.61317
1540330911;-8.61954;-36.61306
1540330972;-8.61957;-36.61300
1540331033;-8.61957;-36.61297
1540331094;-8.61959;-36.61308
1540331155;-8.61957;-36.61304
1540386240;-8.61956;-36.61297
1540386302;-8.61958;-36.61297
1540386363;-8.61958;-36.61299
1540386423;-8.61958;-36.61297
1540386484;-8.61957;-36.61298
1540386545;-8.61959;-36.61298
1540386606;-8.61957;-36.61300
1540386667;-8.61954;-36.61301
1540386728;-8.61958;-36.61294
1540386789;-8.61957;-36.61299
1540386850;-8.61958;-36.61296
1540386911;-8.61965;-36.61308
1540386972;-8.61970;-36.61316
1540387033;-8.61974;-36.61320
1540387094;-8.61973;-36.61325
1540387155;-8.61971;-36.61327
1540387216;-8.61970;-36.61328
1540387277;-8.61971;-36.61328
1540387395;-8.61958;-36.61298
1540387456;-8.61957;-36.61295
1540387517;-8.61956;-36.61297
1540387578;-8.61956;-36.61296
1540387639;-8.61955;-36.61298
1540387700;-8.61955;-36.61297
1540387761;-8.61950;-36.61303
1540387822;-8.61950;-36.61302
1540387883;-8.61948;-36.61304
1540387944;-8.61950;-36.61304
1540388005;-8.61952;-36.61305
1540388066;-8.61953;-36.61298
1540388127;-8.61952;-36.61298
1540388188;-8.61951;-36.61298
1540388249;-8.61952;-36.61298
1540388310;-8.61954;-36.61294
1540388371;-8.61957;-36.61300
1540388432;-8.61958;-36.61298
1540388493;-8.61957;-36.61298
1540388554;-8.61955;-36.61298
1540388615;-8.61957;-36.61297
1540388676;-8.61953;-36.61298
1540388737;-8.61954;-36.61297
1540388798;-8.61956;-36.61296
1540388859;-8.61957;-36.61295
1540388920;-8.61955;-36.61294
1540388981;-8.61956;-36.61294
1540389042;-8.61955;-36.61295
1540389103;-8.61955;-36.61295
1540389164;-8.61955;-36.61295
1540389225;-8.61955;-36.61295
1540389286;-8.61956;-36.61295
1540389347;-8.61955;-36.61294
1540389408;-8.61955;-36.61294
1540389469;-8.61955;-36.61294
1540389530;-8.61956;-36.61295
1540389591;-8.61956;-36.61295
1540389652;-8.61955;-36.61295
1540389713;-8.61955;-36.61295
1540389774;-8.61956;-36.61295
1540389835;-8.61956;-36.61295
1540389896;-8.61958;-36.61295
1540389957;-8.61958;-36.61294
1540390018;-8.61966;-36.61303
1540390079;-8.61955;-36.61304
1540390140;-8.61951;-36.61306
1540390201;-8.61948;-36.61308
1540390262;-8.61947;-36.61309
1540390323;-8.61943;-36.61311
1540390384;-8.61944;-36.61311
1540390445;-8.61944;-36.61310
1540390506;-8.61945;-36.61310
1540390567;-8.61945;-36.61313
1540390628;-8.61940;-36.61313
1540390689;-8.61940;-36.61312
1540390750;-8.61940;-36.61313
1540390811;-8.61937;-36.61316
1540390872;-8.61938;-36.61316
1540390933;-8.61937;-36.61317
1540390994;-8.61936;-36.61318
1540391055;-8.61936;-36.61320
1540391116;-8.61936;-36.61320
1540391177;-8.61937;-36.61320
1540391238;-8.61937;-36.61322
1540391299;-8.61937;-36.61324
1540391360;-8.61937;-36.61323
1540391421;-8.61938;-36.61323
1540391482;-8.61938;-36.61322
1540391543;-8.61937;-36.61323
1540391604;-8.61944;-36.61312
1540391665;-8.61955;-36.61300
1540391726;-8.61955;-36.61300
1540391787;-8.61955;-36.61300
1540391848;-8.61955;-36.61300
1540391909;-8.61957;-36.61302
1540391970;-8.61959;-36.61301
1540392031;-8.61955;-36.61305
1540392092;-8.61954;-36.61306
1540392153;-8.61954;-36.61307
1540392214;-8.61951;-36.61307
1540392275;-8.61952;-36.61306
1540392336;-8.61950;-36.61307
1540392397;-8.61960;-36.61301
1540392458;-8.61963;-36.61302
1540392519;-8.61961;-36.61301
1540392580;-8.61964;-36.61304
1540392641;-8.61961;-36.61303
1540392702;-8.61959;-36.61303
1540392763;-8.61957;-36.61297
1540392824;-8.61957;-36.61296
1540392885;-8.61960;-36.61297
1540392946;-8.61963;-36.61303
1540393007;-8.61960;-36.61299
1540393068;-8.61958;-36.61298
1540393129;-8.61957;-36.61298
1540393190;-8.61957;-36.61297
1540393251;-8.61958;-36.61298
1540393251;8.62817;0.76667
1540393372;-8.61964;-36.61300
1540393433;-8.61963;-36.61302
1540393494;-8.61964;-36.61304
1540393555;-8.61963;-36.61305
1540393616;-8.61967;-36.61305
1540393677;-8.61971;-36.61311
1540393738;-8.61973;-36.61313
1540393799;-8.61974;-36.61316
1540393860;-8.61973;-36.61318
1540393921;-8.61972;-36.61317
1540393982;-8.61970;-36.61320
1540394043;-8.61967;-36.61317
1540394104;-8.61960;-36.61300
1540394165;-8.61957;-36.61294
1540394226;-8.61956;-36.61296
1540394287;-8.61956;-36.61295
1540394348;-8.61955;-36.61296
1540394409;-8.61957;-36.61297
1540394470;-8.61959;-36.61299
1540394531;-8.61956;-36.61299
1540394592;-8.61954;-36.61298
1540394653;-8.61955;-36.61298
1540394714;-8.61957;-36.61300
1540394775;-8.61957;-36.61304
1540394836;-8.61954;-36.61303
1540394897;-8.61954;-36.61303
1540394958;-8.61954;-36.61303
1540395019;-8.61954;-36.61302
1540395080;-8.61954;-36.61302
1540395141;-8.61954;-36.61301
1540395202;-8.61953;-36.61303
1540395263;-8.61953;-36.61303
1540395324;-8.61953;-36.61302
1540395385;-8.61953;-36.61305
1540395446;-8.61954;-36.61301
1540395507;-8.61954;-36.61301
1540395568;-8.61954;-36.61301
1540395629;-8.61953;-36.61301
1540395690;-8.61953;-36.61301
1540395751;-8.61954;-36.61302
1540395812;-8.61954;-36.61304
1540395873;-8.61955;-36.61303
1540395934;-8.61954;-36.61302
1540395995;-8.61955;-36.61301
1540396056;-8.61955;-36.61304
1540396117;-8.61955;-36.61304
1540396178;-8.61955;-36.61304
1540396239;-8.61954;-36.61304
1540396300;-8.61954;-36.61303
1540396361;-8.61955;-36.61303
1540396422;-8.61956;-36.61302
1540396483;-8.61956;-36.61304
1540396544;-8.61956;-36.61304
1540396605;-8.61955;-36.61304
1540396666;-8.61955;-36.61304
1540396727;-8.61955;-36.61303
1540396788;-8.61956;-36.61303
1540396849;-8.61956;-36.61303
1540396910;-8.61957;-36.61303
1540396971;-8.61956;-36.61303
1540397032;-8.61956;-36.61304
1540397093;-8.61956;-36.61303
1540397154;-8.61956;-36.61304
1540397215;-8.61954;-36.61301
1540397276;-8.61954;-36.61301
1540397337;-8.61956;-36.61303
1540397398;-8.61961;-36.61306
1540397459;-8.61961;-36.61305
1540397520;-8.61959;-36.61305
1540397581;-8.61957;-36.61301
1540397642;-8.61958;-36.61303
1540397703;-8.61958;-36.61303
1540397764;-8.61957;-36.61303
1540397825;-8.61957;-36.61304
1540397886;-8.61958;-36.61306
1540397947;-8.61958;-36.61304
1540398008;-8.61958;-36.61304
1540398069;-8.61958;-36.61304
1540398130;-8.61957;-36.61306
1540398191;-8.61958;-36.61308
1540398252;-8.61955;-36.61303
1540398313;-8.61955;-36.61303
1540398374;-8.61957;-36.61304
1540398435;-8.61957;-36.61303
1540398496;-8.61956;-36.61300
1540398557;-8.61954;-36.61298
1540398618;-8.61953;-36.61299
1540398679;-8.61953;-36.61300
1540398740;-8.61952;-36.61298
1540398801;-8.61952;-36.61299
1540398862;-8.61954;-36.61296
1540398923;-8.61955;-36.61297
1540398984;-8.61956;-36.61295
1540399045;-8.61957;-36.61294
1540399106;-8.61958;-36.61293
1540399167;-8.61957;-36.61295
1540399228;-8.61956;-36.61295
1540399289;-8.61957;-36.61294
1540399289;8.61957;0.08333
1540399410;-8.61958;-36.61293
1540399471;-8.61956;-36.61293
1540399532;-8.61957;-36.61301
1540399593;-8.61954;-36.61307
1540399654;-8.61953;-36.61307
1540399715;-8.61952;-36.61308
1540399776;-8.61951;-36.61309
1540399837;-8.61951;-36.61311
1540399898;-8.61951;-36.61310
1540399959;-8.61948;-36.61310
1540400020;-8.61948;-36.61312
1540400081;-8.61948;-36.61312
1540400142;-8.61947;-36.61314
1540400203;-8.61946;-36.61312
1540400264;-8.61948;-36.61309
1540400325;-8.61949;-36.61308
1540400386;-8.61950;-36.61306
1540400447;-8.61947;-36.61308
1540400508;-8.61947;-36.61309
1540400569;-8.61944;-36.61309
1540400630;-8.61942;-36.61308
1540400691;-8.61944;-36.61306
1540400752;-8.61946;-36.61305
1540400813;-8.61947;-36.61304
1540400874;-8.61948;-36.61303
1540400935;-8.61950;-36.61302
1540400996;-8.61952;-36.61301
1540401057;-8.61957;-36.61295
1540401118;-8.61956;-36.61296
1540401179;-8.61956;-36.61296
1540401240;-8.61960;-36.61293
1540401301;-8.61962;-36.61295
1540401362;-8.61960;-36.61295
1540401423;-8.61957;-36.61299
1540401484;-8.61957;-36.61301
1540401545;-8.61957;-36.61302
1540401606;-8.61955;-36.61302
1540401667;-8.61956;-36.61303
1540401728;-8.61956;-36.61301
1540401789;-8.61954;-36.61301
1540401850;-8.61956;-36.61299
1540401911;-8.61956;-36.61299
1540401972;-8.61956;-36.61299
1540402033;-8.61956;-36.61297
1540402094;-8.61960;-36.61300
1540402155;-8.61961;-36.61300
1540402216;-8.61961;-36.61301
1540402277;-8.61963;-36.61303
1540402338;-8.61963;-36.61304
1540402399;-8.61959;-36.61304
1540402460;-8.61956;-36.61309
1540402521;-8.61956;-36.61313
1540402582;-8.61955;-36.61315
1540402643;-8.61952;-36.61317
1540402704;-8.61952;-36.61320
1540402765;-8.61954;-36.61320
1540402826;-8.61954;-36.61320
1540402887;-8.61954;-36.61322
1540402948;-8.61955;-36.61322
1540403009;-8.61956;-36.61324
1540403070;-8.61954;-36.61324
1540403131;-8.61954;-36.61313
1540403192;-8.61954;-36.61313
1540403253;-8.61957;-36.61300
1540403314;-8.61956;-36.61300
1540403375;-8.61956;-36.61298
1540403436;-8.61953;-36.61297
1540403497;-8.61955;-36.61297
1540403558;-8.61956;-36.61298
1540403619;-8.61958;-36.61298
1540403680;-8.61959;-36.61298
1540403741;-8.61957;-36.61300
1540403802;-8.61954;-36.61300
1540403863;-8.61951;-36.61300
1540403924;-8.61953;-36.61296
1540403985;-8.61956;-36.61295
1540404046;-8.61956;-36.61293
1540404107;-8.61959;-36.61294
1540404168;-8.61961;-36.61294
1540404229;-8.61962;-36.61295
1540404290;-8.61959;-36.61299
1540404351;-8.61963;-36.61300
1540404412;-8.61962;-36.61301
1540404473;-8.61963;-36.61301
1540404534;-8.61967;-36.61304
1540404595;-8.61967;-36.61304
1540404656;-8.61967;-36.61306
1540404717;-8.61965;-36.61309
1540404778;-8.61963;-36.61309
1540404839;-8.61963;-36.61307
1540404900;-8.61962;-36.61308
1540404961;-8.61963;-36.61309
1540405022;-8.61964;-36.61309
1540405083;-8.61964;-36.61309
1540405144;-8.61965;-36.61310
1540405205;-8.61966;-36.61310
1540405266;-8.61967;-36.61312
1540405327;-8.61969;-36.61312
1540405388;-8.61971;-36.61314
1540405449;-8.61970;-36.61317
1540405510;-8.61970;-36.61317
1540405571;-8.61971;-36.61316
1540405632;-8.61971;-36.61316
1540405693;-8.61970;-36.61315
1540405754;-8.61974;-36.61316
1540405815;-8.61973;-36.61318
1540405876;-8.61975;-36.61320
1540405937;-8.61974;-36.61322
1540405998;-8.61974;-36.61324
1540406059;-8.61973;-36.61325
1540406120;-8.61974;-36.61327
1540406181;-8.61974;-36.61326
1540406242;-8.61973;-36.61326
1540406303;-8.61976;-36.61326
1540406364;-8.61978;-36.61328
1540406425;-8.61979;-36.61329
1540406486;-8.61977;-36.61332
1540406547;-8.61974;-36.61333
1540406608;-8.61971;-36.61332
1540406669;-8.61972;-36.61330
1540406730;-8.61969;-36.61330
1540406791;-8.61969;-36.61330
1540406852;-8.61968;-36.61327
1540406913;-8.61970;-36.61326
1540406974;-8.61972;-36.61322
1540407035;-8.61972;-36.61320
1540407096;-8.61972;-36.61319
1540407157;-8.61972;-36.61320
1540407218;-8.61972;-36.61320
1540407279;-8.61970;-36.61319
1540407340;-8.61967;-36.61318
1540407401;-8.61967;-36.61316
1540407462;-8.61966;-36.61317
1540407523;-8.61965;-36.61313
1540407584;-8.61965;-36.61313
1540407645;-8.61955;-36.61300
1540407706;-8.61954;-36.61300
1540407767;-8.61956;-36.61298
1540407828;-8.61961;-36.61301
1540407889;-8.61962;-36.61303
1540407950;-8.61962;-36.61301
1540408011;-8.61963;-36.61299
1540408072;-8.61967;-36.61303
1540408133;-8.61967;-36.61306
1540408194;-8.61968;-36.61306
1540408255;-8.61968;-36.61306
1540408316;-8.61969;-36.61308
1540408377;-8.61971;-36.61310
1540408438;-8.61971;-36.61311
1540408499;-8.61971;-36.61313
1540408560;-8.61973;-36.61315
1540408621;-8.61973;-36.61316
1540408682;-8.61970;-36.61319
1540408743;-8.61969;-36.61322
1540408804;-8.61969;-36.61320
1540408865;-8.61969;-36.61322
1540408926;-8.61969;-36.61322
1540408987;-8.61969;-36.61324
1540409048;-8.61969;-36.61325
1540409109;-8.61966;-36.61328
1540409170;-8.61966;-36.61330
1540409231;-8.61965;-36.61331
1540409292;-8.61966;-36.61332
1540409353;-8.61965;-36.61333
1540409414;-8.61963;-36.61333
1540409475;-8.61963;-36.61334
1540409536;-8.61961;-36.61334
1540409597;-8.61958;-36.61335
1540409658;-8.61958;-36.61334
1540409719;-8.61958;-36.61333
1540409780;-8.61959;-36.61335
1540409841;-8.61957;-36.61335
1540409902;-8.61959;-36.61334
1540409963;-8.61960;-36.61335
1540410024;-8.61960;-36.61335
1540410085;-8.61961;-36.61335
1540410146;-8.61963;-36.61337
1540410207;-8.61964;-36.61336
1540410268;-8.61963;-36.61335
1540410329;-8.61963;-36.61337
1540410390;-8.61965;-36.61335
1540410451;-8.61962;-36.61335
1540410512;-8.61963;-36.61334
1540410573;-8.61963;-36.61332
1540410634;-8.61968;-36.61333
1540410695;-8.61968;-36.61332
1540410756;-8.61969;-36.61332
1540410817;-8.61966;-36.61333
1540410878;-8.61965;-36.61333
1540410939;-8.61965;-36.61333
1540411000;-8.61964;-36.61334
1540411061;-8.61963;-36.61335
1540411122;-8.61961;-36.61333
1540411183;-8.61959;-36.61332
1540411244;-8.61959;-36.61331
1540411305;-8.61958;-36.61330
1540411366;-8.61959;-36.61329
1540411427;-8.61958;-36.61327
1540411488;-8.61956;-36.61324
1540411549;-8.61954;-36.61323
1540411610;-8.61954;-36.61322
1540411671;-8.61953;-36.61320
1540411732;-8.61953;-36.61318
1540411793;-8.61954;-36.61316
1540411854;-8.61953;-36.61317
1540411915;-8.61953;-36.61311
1540411976;-8.61953;-36.61300
1540412037;-8.61951;-36.61300
1540412098;-8.61955;-36.61296
1540412159;-8.61955;-36.61297
1540412220;-8.61954;-36.61298
1540412281;-8.61954;-36.61300
1540412342;-8.61956;-36.61299
1540412403;-8.61943;-36.61309
1540412464;-8.61942;-36.61310
1540412525;-8.61940;-36.61311
1540412586;-8.61941;-36.61311
1540412647;-8.61941;-36.61312
1540412708;-8.61941;-36.61314
1540412769;-8.61940;-36.61319
1540412830;-8.61942;-36.61319
1540412891;-8.61942;-36.61320
1540412952;-8.61943;-36.61322
1540413013;-8.61942;-36.61324
1540413074;-8.61941;-36.61324
1540413135;-8.61939;-36.61327
1540413196;-8.61942;-36.61328
1540413257;-8.61942;-36.61327
1540413318;-8.61944;-36.61314
1540413379;-8.61946;-36.61308
1540413440;-8.61945;-36.61307
1540413501;-8.61945;-36.61306
1540413562;-8.61946;-36.61304
1540413623;-8.61947;-36.61304
1540413684;-8.61948;-36.61302
1540413745;-8.61952;-36.61301
1540413806;-8.61953;-36.61298
1540413867;-8.61953;-36.61297
1540413928;-8.61955;-36.61296
1540413989;-8.61957;-36.61298
